
|   ID  |    x    |      y     |
|  3279 | 0.88600 |    3.74139 |
|  3278 | 0.65400 |    1.71539 |
|  3276 | 0.18600 |    0.23102 |
|  3277 | 0.43400 |    0.77604 |
|  3279 | 0.88700 |    3.75410 |
|  3278 | 0.65500 |    1.72124 |
|  3276 | 0.18700 |    0.23256 |
|  3277 | 0.43500 |    0.77909 |
|  3279 | 0.88800 |    3.76686 |
|  3278 | 0.65600 |    1.72711 |
|  3276 | 0.18800 |    0.23411 |
|  3277 | 0.43600 |    0.78214 |
|  3279 | 0.88900 |    3.77966 |
|  3278 | 0.65700 |    1.73299 |
|  3276 | 0.18900 |    0.23567 |
|  3277 | 0.43700 |    0.78521 |
|  3279 | 0.89000 |    3.79251 |
|  3278 | 0.65800 |    1.73890 |
|  3276 | 0.19000 |    0.23723 |
|  3277 | 0.43800 |    0.78828 |
|  3279 | 0.89100 |    3.80541 |
|  3278 | 0.65900 |    1.74482 |
|  3276 | 0.19100 |    0.23879 |
|  3277 | 0.43900 |    0.79136 |
|  3279 | 0.89200 |    3.81836 |
|  3278 | 0.66000 |    1.75076 |
|  3276 | 0.19200 |    0.24036 |
|  3277 | 0.44000 |    0.79445 |
|  3279 | 0.89300 |    3.83135 |
|  3278 | 0.66100 |    1.75672 |
|  3276 | 0.19300 |    0.24193 |
|  3277 | 0.44100 |    0.79755 |
|  3279 | 0.89400 |    3.84439 |
|  3278 | 0.66200 |    1.76270 |
|  3276 | 0.19400 |    0.24351 |
|  3277 | 0.44200 |    0.80065 |
|  3279 | 0.89500 |    3.85748 |
|  3278 | 0.66300 |    1.76869 |
|  3276 | 0.19500 |    0.24509 |
|  3277 | 0.44300 |    0.80377 |
|  3279 | 0.89600 |    3.87062 |
|  3278 | 0.66400 |    1.77471 |
|  3276 | 0.19600 |    0.24667 |
|  3277 | 0.44400 |    0.80689 |
|  3279 | 0.89700 |    3.88380 |
|  3278 | 0.66500 |    1.78074 |
|  3276 | 0.19700 |    0.24826 |
|  3277 | 0.44500 |    0.81003 |
|  3279 | 0.89800 |    3.89704 |
|  3278 | 0.66600 |    1.78679 |
|  3276 | 0.19800 |    0.24985 |
|  3277 | 0.44600 |    0.81317 |
|  3279 | 0.89900 |    3.91032 |
|  3278 | 0.66700 |    1.79286 |
|  3276 | 0.19900 |    0.25144 |
|  3277 | 0.44700 |    0.81632 |
|  3279 | 0.90000 |    3.92366 |
|  3278 | 0.66800 |    1.79895 |
|  3276 | 0.20000 |    0.25304 |
|  3277 | 0.44800 |    0.81948 |
|  3279 | 0.90100 |    3.93704 |
|  3278 | 0.66900 |    1.80506 |
|  3276 | 0.20100 |    0.25465 |
|  3277 | 0.44900 |    0.82265 |
|  3279 | 0.90200 |    3.95047 |
|  3278 | 0.67000 |    1.81119 |
|  3276 | 0.20200 |    0.25626 |
|  3277 | 0.45000 |    0.82583 |
|  3279 | 0.90300 |    3.96395 |
|  3278 | 0.67100 |    1.81734 |
|  3276 | 0.20300 |    0.25787 |
|  3277 | 0.45100 |    0.82902 |
|  3279 | 0.90400 |    3.97749 |
|  3278 | 0.67200 |    1.82351 |
|  3276 | 0.20400 |    0.25949 |
|  3277 | 0.45200 |    0.83222 |
|  3279 | 0.90500 |    3.99107 |
|  3278 | 0.67300 |    1.82969 |
|  3276 | 0.20500 |    0.26111 |
|  3277 | 0.45300 |    0.83542 |
|  3279 | 0.90600 |    4.00470 |
|  3278 | 0.67400 |    1.83590 |
|  3276 | 0.20600 |    0.26273 |
|  3277 | 0.45400 |    0.83864 |
|  3279 | 0.90700 |    4.01839 |
|  3278 | 0.67500 |    1.84213 |
|  3276 | 0.20700 |    0.26436 |
|  3277 | 0.45500 |    0.84186 |
|  3279 | 0.90800 |    4.03212 |
|  3278 | 0.67600 |    1.84837 |
|  3276 | 0.20800 |    0.26600 |
|  3277 | 0.45600 |    0.84510 |
|  3279 | 0.90900 |    4.04591 |
|  3278 | 0.67700 |    1.85464 |
|  3276 | 0.20900 |    0.26763 |
|  3277 | 0.45700 |    0.84834 |
|  3279 | 0.91000 |    4.05975 |
|  3278 | 0.67800 |    1.86092 |
|  3276 | 0.21000 |    0.26928 |
|  3277 | 0.45800 |    0.85159 |
|  3279 | 0.91100 |    4.07364 |
|  3278 | 0.67900 |    1.86722 |
|  3276 | 0.21100 |    0.27092 |
|  3277 | 0.45900 |    0.85486 |
|  3279 | 0.91200 |    4.08758 |
|  3278 | 0.68000 |    1.87355 |
|  3276 | 0.21200 |    0.27257 |
|  3277 | 0.46000 |    0.85813 |
|  3279 | 0.91300 |    4.10158 |
|  3278 | 0.68100 |    1.87989 |
|  3276 | 0.21300 |    0.27423 |
|  3277 | 0.46100 |    0.86141 |
|  3279 | 0.91400 |    4.11562 |
|  3278 | 0.68200 |    1.88626 |
|  3276 | 0.21400 |    0.27589 |
|  3277 | 0.46200 |    0.86470 |
|  3279 | 0.91500 |    4.12973 |
|  3278 | 0.68300 |    1.89264 |
|  3276 | 0.21500 |    0.27755 |
|  3277 | 0.46300 |    0.86800 |
|  3279 | 0.91600 |    4.14388 |
|  3278 | 0.68400 |    1.89905 |
|  3276 | 0.21600 |    0.27922 |
|  3277 | 0.46400 |    0.87131 |
|  3279 | 0.91700 |    4.15809 |
|  3278 | 0.68500 |    1.90547 |
|  3276 | 0.21700 |    0.28090 |
|  3277 | 0.46500 |    0.87463 |
|  3279 | 0.91800 |    4.17235 |
|  3278 | 0.68600 |    1.91191 |
|  3276 | 0.21800 |    0.28257 |
|  3277 | 0.46600 |    0.87796 |
|  3279 | 0.91900 |    4.18666 |
|  3278 | 0.68700 |    1.91838 |
|  3276 | 0.21900 |    0.28425 |
|  3277 | 0.46700 |    0.88129 |
|  3279 | 0.92000 |    4.20103 |
|  3278 | 0.68800 |    1.92487 |
|  3276 | 0.22000 |    0.28594 |
|  3277 | 0.46800 |    0.88464 |
|  3279 | 0.92100 |    4.21545 |
|  3278 | 0.68900 |    1.93137 |
|  3276 | 0.22100 |    0.28763 |
|  3277 | 0.46900 |    0.88800 |
|  3279 | 0.92200 |    4.22993 |
|  3278 | 0.69000 |    1.93790 |
|  3276 | 0.22200 |    0.28933 |
|  3277 | 0.47000 |    0.89137 |
|  3279 | 0.92300 |    4.24446 |
|  3278 | 0.69100 |    1.94445 |
|  3276 | 0.22300 |    0.29103 |
|  3277 | 0.47100 |    0.89474 |
|  3279 | 0.92400 |    4.25905 |
|  3278 | 0.69200 |    1.95101 |
|  3276 | 0.22400 |    0.29273 |
|  3277 | 0.47200 |    0.89813 |
|  3279 | 0.92500 |    4.27370 |
|  3278 | 0.69300 |    1.95760 |
|  3276 | 0.22500 |    0.29444 |
|  3277 | 0.47300 |    0.90153 |
|  3279 | 0.92600 |    4.28840 |
|  3278 | 0.69400 |    1.96421 |
|  3276 | 0.22600 |    0.29615 |
|  3277 | 0.47400 |    0.90493 |
|  3279 | 0.92700 |    4.30315 |
|  3278 | 0.69500 |    1.97084 |
|  3276 | 0.22700 |    0.29787 |
|  3277 | 0.47500 |    0.90835 |
|  3279 | 0.92800 |    4.31796 |
|  3278 | 0.69600 |    1.97750 |
|  3276 | 0.22800 |    0.29959 |
|  3277 | 0.47600 |    0.91177 |
|  3279 | 0.92900 |    4.33283 |
|  3278 | 0.69700 |    1.98417 |
|  3276 | 0.22900 |    0.30132 |
|  3277 | 0.47700 |    0.91521 |
|  3279 | 0.93000 |    4.34776 |
|  3278 | 0.69800 |    1.99086 |
|  3276 | 0.23000 |    0.30305 |
|  3277 | 0.47800 |    0.91866 |
|  3279 | 0.93100 |    4.36274 |
|  3278 | 0.69900 |    1.99758 |
|  3276 | 0.23100 |    0.30478 |
|  3277 | 0.47900 |    0.92211 |
|  3279 | 0.93200 |    4.37778 |
|  3278 | 0.70000 |    2.00432 |
|  3276 | 0.23200 |    0.30652 |
|  3277 | 0.48000 |    0.92558 |
|  3279 | 0.93300 |    4.39288 |
|  3278 | 0.70100 |    2.01108 |
|  3276 | 0.23300 |    0.30827 |
|  3277 | 0.48100 |    0.92905 |
|  3279 | 0.93400 |    4.40803 |
|  3278 | 0.70200 |    2.01786 |
|  3276 | 0.23400 |    0.31002 |
|  3277 | 0.48200 |    0.93254 |
|  3279 | 0.93500 |    4.42324 |
|  3278 | 0.70300 |    2.02466 |
|  3276 | 0.23500 |    0.31177 |
|  3277 | 0.48300 |    0.93604 |
|  3279 | 0.93600 |    4.43852 |
|  3278 | 0.70400 |    2.03148 |
|  3276 | 0.23600 |    0.31353 |
|  3277 | 0.48400 |    0.93954 |
|  3279 | 0.93700 |    4.45385 |
|  3278 | 0.70500 |    2.03833 |
|  3276 | 0.23700 |    0.31530 |
|  3277 | 0.48500 |    0.94306 |
|  3279 | 0.93800 |    4.46924 |
|  3278 | 0.70600 |    2.04519 |
|  3276 | 0.23800 |    0.31706 |
|  3277 | 0.48600 |    0.94658 |
|  3279 | 0.93900 |    4.48469 |
|  3278 | 0.70700 |    2.05208 |
|  3276 | 0.23900 |    0.31884 |
|  3277 | 0.48700 |    0.95012 |
|  3279 | 0.94000 |    4.50020 |
|  3278 | 0.70800 |    2.05900 |
|  3276 | 0.24000 |    0.32061 |
|  3277 | 0.48800 |    0.95367 |
|  3279 | 0.94100 |    4.51577 |
|  3278 | 0.70900 |    2.06593 |
|  3276 | 0.24100 |    0.32240 |
|  3277 | 0.48900 |    0.95723 |
|  3279 | 0.94200 |    4.53139 |
|  3278 | 0.71000 |    2.07288 |
|  3276 | 0.24200 |    0.32418 |
|  3277 | 0.49000 |    0.96079 |
|  3279 | 0.94300 |    4.54708 |
|  3278 | 0.71100 |    2.07986 |
|  3276 | 0.24300 |    0.32598 |
|  3277 | 0.49100 |    0.96437 |
|  3279 | 0.94400 |    4.56284 |
|  3278 | 0.71200 |    2.08686 |
|  3276 | 0.24400 |    0.32777 |
|  3277 | 0.49200 |    0.96796 |
|  3279 | 0.94500 |    4.57865 |
|  3278 | 0.71300 |    2.09389 |
|  3276 | 0.24500 |    0.32957 |
|  3277 | 0.49300 |    0.97156 |
|  3279 | 0.94600 |    4.59452 |
|  3278 | 0.71400 |    2.10093 |
|  3276 | 0.24600 |    0.33138 |
|  3277 | 0.49400 |    0.97517 |
|  3279 | 0.94700 |    4.61046 |
|  3278 | 0.71500 |    2.10800 |
|  3276 | 0.24700 |    0.33319 |
|  3277 | 0.49500 |    0.97879 |
|  3279 | 0.94800 |    4.62645 |
|  3278 | 0.71600 |    2.11509 |
|  3276 | 0.24800 |    0.33501 |
|  3277 | 0.49600 |    0.98242 |
|  3279 | 0.94900 |    4.64251 |
|  3278 | 0.71700 |    2.12220 |
|  3276 | 0.24900 |    0.33683 |
|  3277 | 0.49700 |    0.98606 |
|  3279 | 0.95000 |    4.65864 |
|  3278 | 0.71800 |    2.12934 |
|  3277 | 0.49800 |    0.98971 |
|  3279 | 0.95100 |    4.67482 |
|  3278 | 0.71900 |    2.13650 |
|  3277 | 0.49900 |    0.99337 |
|  3279 | 0.95200 |    4.69107 |
|  3278 | 0.72000 |    2.14368 |
|  3277 | 0.50000 |    0.99705 |
|  3279 | 0.95300 |    4.70739 |
|  3278 | 0.72100 |    2.15089 |
|  3279 | 0.95400 |    4.72376 |
|  3278 | 0.72200 |    2.15812 |
|  3279 | 0.95500 |    4.74020 |
|  3278 | 0.72300 |    2.16537 |
|  3279 | 0.95600 |    4.75671 |
|  3278 | 0.72400 |    2.17265 |
|  3279 | 0.95700 |    4.77328 |
|  3278 | 0.72500 |    2.17994 |
|  3279 | 0.95800 |    4.78992 |
|  3278 | 0.72600 |    2.18727 |
|  3279 | 0.95900 |    4.80662 |
|  3278 | 0.72700 |    2.19461 |
|  3279 | 0.96000 |    4.82339 |
|  3278 | 0.72800 |    2.20198 |
|  3279 | 0.96100 |    4.84022 |
|  3278 | 0.72900 |    2.20938 |
|  3279 | 0.96200 |    4.85712 |
|  3278 | 0.73000 |    2.21680 |
|  3279 | 0.96300 |    4.87409 |
|  3278 | 0.73100 |    2.22424 |
|  3279 | 0.96400 |    4.89113 |
|  3278 | 0.73200 |    2.23171 |
|  3279 | 0.96500 |    4.90823 |
|  3278 | 0.73300 |    2.23920 |
|  3279 | 0.96600 |    4.92540 |
|  3278 | 0.73400 |    2.24671 |
|  3279 | 0.96700 |    4.94264 |
|  3278 | 0.73500 |    2.25425 |
|  3279 | 0.96800 |    4.95995 |
|  3278 | 0.73600 |    2.26182 |
|  3279 | 0.96900 |    4.97733 |
|  3278 | 0.73700 |    2.26940 |
|  3279 | 0.97000 |    4.99478 |
|  3278 | 0.73800 |    2.27702 |
|  3279 | 0.97100 |    5.01229 |
|  3278 | 0.73900 |    2.28466 |
|  3279 | 0.97200 |    5.02988 |
|  3278 | 0.74000 |    2.29232 |
|  3279 | 0.97300 |    5.04754 |
|  3278 | 0.74100 |    2.30001 |
|  3279 | 0.97400 |    5.06527 |
|  3278 | 0.74200 |    2.30772 |
|  3279 | 0.97500 |    5.08307 |
|  3278 | 0.74300 |    2.31546 |
|  3279 | 0.97600 |    5.10094 |
|  3278 | 0.74400 |    2.32323 |
|  3279 | 0.97700 |    5.11888 |
|  3278 | 0.74500 |    2.33101 |
|  3279 | 0.97800 |    5.13690 |
|  3278 | 0.74600 |    2.33883 |
|  3279 | 0.97900 |    5.15499 |
|  3278 | 0.74700 |    2.34667 |
|  3279 | 0.98000 |    5.17315 |
|  3278 | 0.74800 |    2.35454 |
|  3279 | 0.98100 |    5.19139 |
|  3278 | 0.74900 |    2.36243 |
|  3279 | 0.98200 |    5.20970 |
|  3278 | 0.75000 |    2.37035 |
|  3279 | 0.98300 |    5.22808 |
|  3279 | 0.98400 |    5.24654 |
|  3279 | 0.98500 |    5.26507 |
|  3279 | 0.98600 |    5.28368 |
|  3279 | 0.98700 |    5.30237 |
|  3279 | 0.98800 |    5.32113 |
|  3279 | 0.98900 |    5.33997 |
|  3279 | 0.99000 |    5.35889 |
|  3279 | 0.99100 |    5.37788 |
|  3279 | 0.99200 |    5.39695 |
|  3279 | 0.99300 |    5.41610 |
|  3279 | 0.99400 |    5.43533 |
|  3279 | 0.99500 |    5.45464 |
|  3279 | 0.99600 |    5.47403 |
|  3279 | 0.99700 |    5.49349 |
|  3279 | 0.99800 |    5.51304 |
|  3279 | 0.99900 |    5.53267 |
|  3279 | 1.00000 |    5.55238 |
----------------------
----------------------
----------------------
Time elapsed: 0.003213 seconds
----------------------
----------------------
----------------------
